Start Time, 2021-04-18 - 17:50:10
Sample Rate,10
Operation Mode,1
Target Depth [m],0.42
Target Height [m],99.0
Roll Kp,1.0
Roll Ki,0.0
Roll Kd,0.0
Height Kp,1.0
Height Ki,0.0
Height Kd,0.0
Depth Kp,1.0
Depth Ki,0.0
Depth Kd,0.0
Adaptive Depth Kp,1.0
Adaptive Depth Ki,0.0
Adaptive Depth Kd,0.0
Camera Mode,0
Photo Frequency [ms],0
 
 #######DATA######## 

Elapsed Time [s],Height [m],Height Error [m],Depth [m],Depth Error [m],Pressure [kPa],Temperature [C],Yaw [deg],Pitch [deg], Roll [deg], Battery Voltage [V],Battery Current [A],height out, roll out, state
14.220441252000455,0.49,98.51,0.41,0.01,10528.00,27.58,331.00,-2.63,-23.62,3.58,35.16,0.00,0.00,1
14.331012495997129,0.49,98.51,0.40,0.02,10522.00,27.59,331.00,-2.63,-23.56,3.51,35.53,0.00,0.00,1
14.43382276599732,0.49,98.51,0.40,0.02,10521.00,27.59,331.00,-2.63,-23.62,3.65,35.41,0.00,0.00,1
14.552725868998095,0.49,98.51,0.40,0.02,10519.00,27.59,331.00,-2.63,-23.62,3.62,35.41,0.00,0.00,1
14.70429338699978,0.47,98.53,0.41,0.01,10528.00,27.58,331.00,-2.63,-23.56,3.83,35.28,0.00,0.00,1
14.805823034999776,0.47,98.53,0.41,0.01,10528.00,27.55,331.00,-2.63,-23.62,3.86,36.28,0.00,0.00,1
14.91228110999873,0.47,98.53,0.41,0.01,10526.00,27.58,331.00,-2.63,-23.62,3.51,35.28,0.00,0.00,1
15.015027890000056,0.47,98.53,0.41,0.01,10527.00,27.59,331.00,-2.63,-23.62,3.69,35.41,0.00,0.00,1
15.125580122999963,0.47,98.53,0.41,0.01,10527.00,27.59,331.00,-2.63,-23.62,3.65,35.41,0.00,0.00,1
15.22851429900038,0.47,98.53,0.41,0.01,10527.00,27.59,331.00,-2.63,-23.69,4.01,35.41,0.00,0.00,1
15.346308497999416,0.47,98.53,0.41,0.01,10529.00,27.60,331.00,-2.63,-23.62,3.62,35.28,0.00,0.00,1
15.497876797999197,0.47,98.53,0.41,0.01,10529.00,27.58,331.00,-2.63,-23.62,3.54,35.78,0.00,0.00,1
15.600981858999148,0.47,98.53,0.41,0.01,10527.00,27.55,331.00,-2.63,-23.69,3.79,35.03,0.00,0.00,1
15.708009931997367,0.47,98.53,0.41,0.01,10528.00,27.58,331.00,-2.63,-23.69,3.65,32.28,0.00,0.00,1
15.810478223997052,0.47,98.53,0.41,0.01,10530.00,27.58,331.00,-2.63,-23.69,3.72,35.28,0.00,0.00,1
15.92034202099967,0.47,98.53,0.41,0.01,10529.00,27.59,331.00,-2.63,-23.69,3.58,35.41,0.00,0.00,1
16.023192081996967,0.47,98.53,0.41,0.01,10530.00,27.59,331.00,-2.63,-23.69,3.40,35.16,0.00,0.00,1
16.14208299799793,0.47,98.53,0.40,0.02,10524.00,27.60,331.00,-2.63,-23.69,3.69,35.41,0.00,0.00,1
16.29435082800046,0.46,98.54,0.40,0.02,10524.00,27.58,331.00,-2.63,-23.62,3.90,35.66,0.00,0.00,1
16.39882614599992,0.46,98.54,0.40,0.02,10525.00,27.55,331.00,-2.63,-23.62,4.22,35.03,0.00,0.00,1
16.501792352999473,0.46,98.54,0.41,0.01,10531.00,27.58,331.00,-2.63,-23.69,3.76,35.66,0.00,0.00,1
16.604806371997256,0.46,98.54,0.40,0.02,10525.00,27.58,331.00,-2.63,-23.69,3.54,35.16,0.00,0.00,1
